63,5400,3402,8802,338.54,338.54,LEAL,26,5400-a_26_sem.-LEAL_2023
63,5500,3465,8965,344.81,344.81,LEAL,26,5500-a_26_sem.-LEAL_2023
63,6000,3780,9780,376.15,376.15,LEAL,26,6000-a_26_sem.-LEAL_2023
63,6500,4095,10595,407.5,407.5,LEAL,26,6500-a_26_sem.-LEAL_2023
63,7000,4410,11410,438.85,438.85,LEAL,26,7000-a_26_sem.-LEAL_2023
63,7500,4725,12225,470.19,470.19,LEAL,26,7500-a_26_sem.-LEAL_2023
63,7600,4788,12388,476.46,476.46,LEAL,26,7600-a_26_sem.-LEAL_2023
63,8000,5040,13040,501.54,501.54,LEAL,26,8000-a_26_sem.-LEAL_2023
63,8500,5355,13855,532.88,532.88,LEAL,26,8500-a_26_sem.-LEAL_2023
63,8600,5418,14018,539.15,539.15,LEAL,26,8600-a_26_sem.-LEAL_2023
63,9000,5670,14670,564.23,564.23,LEAL,26,9000-a_26_sem.-LEAL_2023
63,9500,5985,15485,595.58,595.58,LEAL,26,9500-a_26_sem.-LEAL_2023
63,9700,6111,15811,608.12,608.12,LEAL,26,9700-a_26_sem.-LEAL_2023
63,10000,6300,16300,626.92,626.92,LEAL,26,10000-a_26_sem.-LEAL_2023
63,10500,6615,17115,658.27,658.27,LEAL,26,10500-a_26_sem.-LEAL_2023
63,10700,6741,17441,670.81,670.81,LEAL,26,10700-a_26_sem.-LEAL_2023
63,11000,6930,17930,689.62,689.62,LEAL,26,11000-a_26_sem.-LEAL_2023
63,11500,7245,18745,720.96,720.96,LEAL,26,11500-a_26_sem.-LEAL_2023
63,11800,7434,19234,739.77,739.77,LEAL,26,11800-a_26_sem.-LEAL_2023
63,12000,7560,19560,752.31,752.31,LEAL,26,12000-a_26_sem.-LEAL_2023
63,12500,7875,20375,783.65,783.65,LEAL,26,12500-a_26_sem.-LEAL_2023
63,12900,8127,21027,808.73,808.73,LEAL,26,12900-a_26_sem.-LEAL_2023
63,13000,8190,21190,815,815,LEAL,26,13000-a_26_sem.-LEAL_2023
63,13500,8505,22005,846.35,846.35,LEAL,26,13500-a_26_sem.-LEAL_2023
63,13900,8757,22657,871.42,871.42,LEAL,26,13900-a_26_sem.-LEAL_2023
63,14000,8820,22820,877.69,877.69,LEAL,26,14000-a_26_sem.-LEAL_2023
63,14500,9135,23635,909.04,909.04,LEAL,26,14500-a_26_sem.-LEAL_2023
63,15000,9450,24450,940.38,940.38,LEAL,26,15000-a_26_sem.-LEAL_2023
60,3000,1800,4800,184.62,184.62,DIAMANTE,26,3000-a_26_sem.-DIAMANTE_2023
60,3300,1980,5280,203.08,203.08,DIAMANTE,26,3300-a_26_sem.-DIAMANTE_2023
60,3500,2100,5600,215.38,215.38,DIAMANTE,26,3500-a_26_sem.-DIAMANTE_2023
60,4000,2400,6400,246.15,246.15,DIAMANTE,26,4000-a_26_sem.-DIAMANTE_2023
60,4300,2580,6880,264.62,264.62,DIAMANTE,26,4300-a_26_sem.-DIAMANTE_2023
60,4500,2700,7200,276.92,276.92,DIAMANTE,26,4500-a_26_sem.-DIAMANTE_2023
60,5000,3000,8000,307.69,307.69,DIAMANTE,26,5000-a_26_sem.-DIAMANTE_2023
60,5400,3240,8640,332.31,332.31,DIAMANTE,26,5400-a_26_sem.-DIAMANTE_2023
60,5500,3300,8800,338.46,338.46,DIAMANTE,26,5500-a_26_sem.-DIAMANTE_2023
60,6000,3600,9600,369.23,369.23,DIAMANTE,26,6000-a_26_sem.-DIAMANTE_2023
60,6500,3900,10400,400,400,DIAMANTE,26,6500-a_26_sem.-DIAMANTE_2023
60,7000,4200,11200,430.77,430.77,DIAMANTE,26,7000-a_26_sem.-DIAMANTE_2023
60,7500,4500,12000,461.54,461.54,DIAMANTE,26,7500-a_26_sem.-DIAMANTE_2023
60,7600,4560,12160,467.69,467.69,DIAMANTE,26,7600-a_26_sem.-DIAMANTE_2023
60,8000,4800,12800,492.31,492.31,DIAMANTE,26,8000-a_26_sem.-DIAMANTE_2023
60,8500,5100,13600,523.08,523.08,DIAMANTE,26,8500-a_26_sem.-DIAMANTE_2023
60,8600,5160,13760,529.23,529.23,DIAMANTE,26,8600-a_26_sem.-DIAMANTE_2023
60,9000,5400,14400,553.85,553.85,DIAMANTE,26,9000-a_26_sem.-DIAMANTE_2023
60,9500,5700,15200,584.62,584.62,DIAMANTE,26,9500-a_26_sem.-DIAMANTE_2023
60,9700,5820,15520,596.92,596.92,DIAMANTE,26,9700-a_26_sem.-DIAMANTE_2023
60,10000,6000,16000,615.38,615.38,DIAMANTE,26,10000-a_26_sem.-DIAMANTE_2023
60,10500,6300,16800,646.15,646.15,DIAMANTE,26,10500-a_26_sem.-DIAMANTE_2023
60,10800,6480,17280,664.62,664.62,DIAMANTE,26,10800-a_26_sem.-DIAMANTE_2023
60,11000,6600,17600,676.92,676.92,DIAMANTE,26,11000-a_26_sem.-DIAMANTE_2023
60,11500,6900,18400,707.69,707.69,DIAMANTE,26,11500-a_26_sem.-DIAMANTE_2023
60,11800,7080,18880,726.15,726.15,DIAMANTE,26,11800-a_26_sem.-DIAMANTE_2023
60,12000,7200,19200,738.46,738.46,DIAMANTE,26,12000-a_26_sem.-DIAMANTE_2023
60,12500,7500,20000,769.23,769.23,DIAMANTE,26,12500-a_26_sem.-DIAMANTE_2023
60,12900,7740,20640,793.85,793.85,DIAMANTE,26,12900-a_26_sem.-DIAMANTE_2023
60,13000,7800,20800,800,800,DIAMANTE,26,13000-a_26_sem.-DIAMANTE_2023
60,13500,8100,21600,830.77,830.77,DIAMANTE,26,13500-a_26_sem.-DIAMANTE_2023
60,13900,8340,22240,855.38,855.38,DIAMANTE,26,13900-a_26_sem.-DIAMANTE_2023
60,14000,8400,22400,861.54,861.54,DIAMANTE,26,14000-a_26_sem.-DIAMANTE_2023
60,14500,8700,23200,892.31,892.31,DIAMANTE,26,14500-a_26_sem.-DIAMANTE_2023
60,15000,9000,24000,923.08,923.08,DIAMANTE,26,15000-a_26_sem.-DIAMANTE_2023
60,15500,9300,24800,953.85,953.85,DIAMANTE,26,15500-a_26_sem.-DIAMANTE_2023
60,16000,9600,25600,984.62,984.62,DIAMANTE,26,16000-a_26_sem.-DIAMANTE_2023
60,16500,9900,26400,1015.38,1015.38,DIAMANTE,26,16500-a_26_sem.-DIAMANTE_2023
60,17000,10200,27200,1046.15,1046.15,DIAMANTE,26,17000-a_26_sem.-DIAMANTE_2023
60,17500,10500,28000,1076.92,1076.92,DIAMANTE,26,17500-a_26_sem.-DIAMANTE_2023
60,18000,10800,28800,1107.69,1107.69,DIAMANTE,26,18000-a_26_sem.-DIAMANTE_2023
60,18500,11100,29600,1138.46,1138.46,DIAMANTE,26,18500-a_26_sem.-DIAMANTE_2023
60,19000,11400,30400,1169.23,1169.23,DIAMANTE,26,19000-a_26_sem.-DIAMANTE_2023
60,19500,11700,31200,1200,1200,DIAMANTE,26,19500-a_26_sem.-DIAMANTE_2023
60,20000,12000,32000,1230.77,1230.77,DIAMANTE,26,20000-a_26_sem.-DIAMANTE_2023
